name,front_left_paw_x,front_left_paw_y,front_left_knee_x,front_left_knee_y,front_left_elbow_x,front_left_elbow_y,rear_left_paw_x,rear_left_paw_y,rear_left_knee_x,rear_left_knee_y,rear_left_elbow_x,rear_left_elbow_y,front_right_paw_x,front_right_paw_y,front_right_knee_x,front_right_knee_y,front_right_elbow_x,front_right_elbow_y,rear_right_paw_x,rear_right_paw_y,rear_right_knee_x,rear_right_knee_y,rear_right_elbow_x,rear_right_elbow_y,tail_start_x,tail_start_y,tail_end_x,tail_end_y,left_ear_base_x,left_ear_base_y,right_ear_base_x,right_ear_base_y,nose_x,nose_y,chin_x,chin_y,left_ear_tip_x,left_ear_tip_y,right_ear_tip_x,right_ear_tip_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,withers_x,withers_y,throat_x,throat_y,class
n02091635_2603.jpg,0.32622,0.95088,0.35911,0.80351,0.33511,0.57895,0.90667,0.95789,0.85867,0.79298,0.0,0.0,0.272,0.92456,0.0,0.0,0.0,0.0,0.83067,0.94035,0.84533,0.81404,0.0,0.0,0.86933,0.34152,0.96,0.76608,0.0,0.0,0.0,0.0,0.03022,0.12515,0.06133,0.25146,0.21276,0.37099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_2766.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65536,0.84932,0.64405,0.72755,0.65952,0.56925,0.0,0.0,0.0,0.0,0.0,0.0,0.21905,0.39117,0.03333,0.64992,0.0,0.0,0.75893,0.22831,0.87857,0.31811,0.8375,0.44064,0.0,0.0,0.7623,0.46203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_2867.jpg,0.76452,0.90323,0.7957,0.81649,0.63226,0.73978,0.0,0.0,0.0,0.0,0.0,0.0,0.67419,0.92903,0.48925,0.85233,0.27849,0.76918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57581,0.31935,0.26452,0.39211,0.45699,0.40072,0.47849,0.53477,0.58307,0.60432,0.25927,0.6291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_2887.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703,0.8939,0.71701,0.77326,0.70939,0.61337,0.11844,0.89826,0.12352,0.70252,0.0,0.0,0.09391,0.34738,0.0,0.0,0.0,0.0,0.75,0.16715,0.82149,0.25969,0.8236,0.35174,0.92161,0.4402,0.70999,0.41761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_2958.jpg,0.77719,0.82731,0.74561,0.73092,0.75526,0.6506,0.34211,0.73695,0.33421,0.65361,0.0,0.0,0.71228,0.89357,0.67193,0.78715,0.6614,0.65663,0.22281,0.84739,0.21754,0.72088,0.24737,0.53815,0.27632,0.29819,0.04211,0.09337,0.82105,0.08133,0.76667,0.11847,0.96667,0.11446,0.95088,0.21486,0.0,0.0,0.74026,0.39066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3072.jpg,0.27837,0.92641,0.32181,0.76948,0.33511,0.60606,0.92908,0.95238,0.89362,0.78355,0.7766,0.58874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79787,0.38095,0.72695,0.01948,0.2234,0.20779,0.0,0.0,0.04965,0.13853,0.07181,0.22403,0.22856,0.35308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3118.jpg,0.41344,0.91333,0.41955,0.75778,0.39511,0.58444,0.88391,0.83444,0.85031,0.69667,0.74236,0.47889,0.31059,0.88556,0.33096,0.73,0.31568,0.58778,0.68024,0.78111,0.68839,0.66,0.0,0.0,0.71996,0.27,0.69552,0.08111,0.2556,0.17556,0.14257,0.15222,0.13306,0.34815,0.17821,0.37,0.0,0.0,0.11711,0.20889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3199.jpg,0.70351,0.77579,0.68421,0.67659,0.70351,0.56548,0.31579,0.68849,0.31404,0.60119,0.34474,0.55655,0.65614,0.83135,0.59474,0.72619,0.59474,0.60317,0.20351,0.77778,0.20526,0.67063,0.2386,0.56746,0.24386,0.28968,0.04035,0.09524,0.0,0.0,0.0,0.0,0.87368,0.12698,0.86316,0.27381,0.0,0.0,0.69494,0.35793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3393.jpg,0.1975,0.94783,0.25625,0.78116,0.28,0.62754,0.87125,0.94638,0.89875,0.72029,0.8625,0.56812,0.0,0.0,0.0,0.0,0.0,0.0,0.81875,0.8942,0.81625,0.72319,0.74375,0.60145,0.0,0.0,0.0,0.0,0.265,0.20435,0.0575,0.23913,0.17167,0.24831,0.16167,0.36039,0.0,0.0,0.06129,0.43856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3435.jpg,0.67018,0.83641,0.0,0.0,0.0,0.0,0.20702,0.81413,0.0,0.0,0.0,0.0,0.6414,0.89247,0.60491,0.76498,0.60772,0.59754,0.16351,0.89862,0.12351,0.77419,0.17754,0.60676,0.0,0.0,0.0,0.0,0.0,0.0,0.74632,0.18548,0.92912,0.13902,0.86947,0.22926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3466.jpg,0.28125,0.77917,0.35833,0.65556,0.0,0.0,0.6,0.90417,0.6625,0.77083,0.0,0.0,0.375,0.74167,0.0,0.0,0.0,0.0,0.77188,0.79583,0.75313,0.69167,0.68437,0.6125,0.72708,0.36667,0.94375,0.34444,0.20833,0.30833,0.0,0.0,0.07708,0.36667,0.1375,0.4125,0.22292,0.46319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3475.jpg,0.54268,0.73052,0.58333,0.7013,0.57724,0.5974,0.41463,0.7619,0.38821,0.69481,0.39837,0.59091,0.52846,0.82468,0.5122,0.74026,0.47967,0.60606,0.20528,0.7316,0.20935,0.65152,0.2439,0.53896,0.29065,0.37013,0.19715,0.19913,0.63618,0.35714,0.48577,0.34416,0.56707,0.4026,0.57114,0.44589,0.61585,0.43831,0.49085,0.43588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3503.jpg,0.95093,0.62639,0.80309,0.57778,0.74907,0.575,0.4784,0.77593,0.36019,0.775,0.0,0.0,0.89568,0.65463,0.80278,0.61111,0.0,0.0,0.48796,0.75694,0.0,0.0,0.44907,0.63889,0.27284,0.65,0.0179,0.77037,0.67963,0.26528,0.50278,0.31528,0.5784,0.39815,0.58148,0.46667,0.6849,0.49739,0.53741,0.51643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_3521.jpg,0.633,0.77027,0.61741,0.67005,0.64409,0.58615,0.21757,0.82995,0.23153,0.69707,0.29475,0.50788,0.77997,0.79617,0.72578,0.71959,0.74138,0.56757,0.34483,0.89189,0.33498,0.73986,0.40722,0.54054,0.31609,0.28378,0.05911,0.16104,0.0,0.0,0.81281,0.20383,0.91461,0.26239,0.90394,0.31757,0.91626,0.41385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3548.jpg,0.41494,0.852,0.44138,0.75867,0.42241,0.582,0.84138,0.872,0.8569,0.758,0.80345,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.79425,0.85467,0.8069,0.732,0.0,0.0,0.82299,0.37467,0.79425,0.10133,0.36552,0.268,0.0,0.0,0.21724,0.31867,0.23966,0.388,0.32759,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3586.jpg,0.89778,0.88167,0.78889,0.77778,0.73333,0.6645,0.68333,0.8355,0.0,0.0,0.0,0.0,0.45778,0.93506,0.46667,0.79654,0.46333,0.62121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90667,0.78139,0.66,0.25108,0.34,0.2619,0.45778,0.36652,0.0,0.0,0.66167,0.4053,0.36222,0.39971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091635_3615.jpg,0.3125,0.9569,0.3316,0.81897,0.0,0.0,0.92014,0.92457,0.87153,0.75431,0.0,0.0,0.24479,0.92888,0.26215,0.80819,0.23264,0.63362,0.84549,0.88578,0.80035,0.75431,0.71181,0.63793,0.78472,0.28448,0.78356,0.0158,0.23843,0.11638,0.13715,0.05603,0.04745,0.17816,0.09838,0.24569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3661.jpg,0.35667,0.93015,0.40333,0.82353,0.40667,0.70588,0.0,0.0,0.0,0.0,0.0,0.0,0.28333,0.91176,0.34,0.81618,0.31333,0.71691,0.78,0.90441,0.80667,0.80882,0.0,0.0,0.75333,0.45588,0.89,0.21324,0.28,0.30147,0.24667,0.24265,0.11556,0.33333,0.15111,0.36765,0.24778,0.48284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3703.jpg,0.94205,0.66935,0.83444,0.60753,0.75497,0.58065,0.0,0.0,0.0,0.0,0.0,0.0,0.89238,0.71774,0.76325,0.68011,0.63576,0.65591,0.0,0.0,0.0,0.0,0.34603,0.73656,0.05464,0.59409,0.0,0.0,0.71523,0.24462,0.0,0.0,0.62583,0.32258,0.62362,0.47133,0.72604,0.48651,0.50807,0.4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_3822.jpg,0.1375,0.565,0.34,0.545,0.4025,0.38667,0.0,0.0,0.0,0.0,0.72,0.395,0.0125,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805,0.44333,0.0,0.0,0.31083,0.28667,0.21,0.20333,0.145,0.35333,0.205,0.41778,0.32973,0.42881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_386.jpg,0.26667,0.86364,0.32685,0.74784,0.39167,0.57684,0.0,0.0,0.68333,0.78247,0.67315,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86389,0.85227,0.80833,0.61851,0.76111,0.39719,0.84259,0.14177,0.34907,0.25866,0.0,0.0,0.26667,0.24892,0.26296,0.33983,0.35301,0.44499,0.21294,0.42555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3900.jpg,0.64583,0.7925,0.6125,0.695,0.64375,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.58125,0.865,0.54792,0.7175,0.55208,0.5775,0.0,0.0,0.0,0.0,0.27083,0.5225,0.18542,0.3375,0.16042,0.415,0.0,0.0,0.62708,0.2175,0.79722,0.23833,0.75278,0.30667,0.0,0.0,0.58108,0.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3916.jpg,0.73333,0.84667,0.70208,0.722,0.70139,0.50933,0.47222,0.716,0.46944,0.60667,0.45833,0.516,0.54028,0.93467,0.5375,0.762,0.55694,0.55067,0.21806,0.77333,0.24583,0.63067,0.28889,0.49467,0.32917,0.30133,0.36944,0.148,0.75139,0.10133,0.58194,0.09067,0.66111,0.24667,0.67083,0.31467,0.78906,0.2125,0.55481,0.19508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3941.jpg,0.31467,0.92505,0.33689,0.85503,0.30489,0.6854,0.86578,0.96252,0.88267,0.85897,0.79911,0.70316,0.388,0.88905,0.404,0.79586,0.388,0.69231,0.81733,0.86982,0.0,0.0,0.0,0.0,0.82844,0.41223,0.84978,0.02071,0.124,0.35207,0.0,0.0,0.02311,0.25937,0.0,0.0,0.10311,0.36341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_3990.jpg,0.53584,0.92571,0.52061,0.81036,0.50806,0.59238,0.90995,0.85044,0.8871,0.74047,0.82661,0.51026,0.42832,0.90616,0.42652,0.80059,0.36738,0.63148,0.68011,0.86364,0.71774,0.7478,0.69624,0.57625,0.80556,0.29423,0.91935,0.05865,0.30735,0.17009,0.0,0.0,0.09319,0.25611,0.16308,0.38025,0.34133,0.42181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4068.jpg,0.36458,0.91944,0.41042,0.70833,0.44583,0.49167,0.78542,0.81667,0.78333,0.61389,0.74167,0.43889,0.30833,0.85556,0.35,0.71667,0.32917,0.56944,0.56458,0.76389,0.61042,0.60833,0.60625,0.48056,0.0,0.0,0.0,0.0,0.37187,0.28333,0.17812,0.15417,0.25417,0.31389,0.27708,0.44167,0.39062,0.39167,0.17708,0.37639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4174.jpg,0.6698,0.89477,0.61961,0.81188,0.67216,0.63727,0.69529,0.86155,0.0,0.0,0.0,0.0,0.50824,0.90888,0.49176,0.80835,0.48941,0.70459,0.3098,0.88301,0.24627,0.79835,0.28314,0.70253,0.0,0.0,0.0,0.0,0.0,0.0,0.46941,0.20459,0.69725,0.24927,0.66824,0.35215,0.0,0.0,0.5204,0.39551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091635_4325.jpg,0.4651,0.90533,0.48906,0.79067,0.49323,0.64933,0.83281,0.896,0.86172,0.79,0.81016,0.677,0.40625,0.89933,0.41927,0.79267,0.41667,0.67467,0.775,0.881,0.80234,0.761,0.74896,0.65733,0.78698,0.442,0.90156,0.2,0.37266,0.297,0.35,0.239,0.24688,0.33,0.0,0.0,0.38112,0.46328,0.33618,0.47666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4330.jpg,0.33681,0.95322,0.36806,0.84064,0.37153,0.68275,0.90278,0.91228,0.87616,0.77632,0.81597,0.63158,0.26968,0.93421,0.29977,0.81725,0.27083,0.66374,0.79398,0.88596,0.78009,0.75731,0.70486,0.64912,0.76736,0.29678,0.7309,0.00877,0.25,0.13158,0.0,0.0,0.06019,0.09795,0.11111,0.19298,0.27311,0.41462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4368.jpg,0.71905,0.80159,0.68889,0.73175,0.70952,0.6381,0.26825,0.70952,0.0,0.0,0.0,0.0,0.6619,0.85556,0.62857,0.74127,0.62381,0.54524,0.1381,0.82063,0.13492,0.69841,0.2119,0.51429,0.1873,0.35238,0.17857,0.03333,0.0,0.0,0.73333,0.27143,0.93571,0.30952,0.0,0.0,0.0,0.0,0.76785,0.38925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4422.jpg,0.0,0.0,0.59333,0.74677,0.60667,0.52903,0.30833,0.82419,0.0,0.0,0.0,0.0,0.36,0.86774,0.37833,0.75968,0.39167,0.57419,0.19167,0.82258,0.0,0.0,0.0,0.0,0.0,0.0,0.16833,0.75323,0.54444,0.15484,0.40111,0.16882,0.49778,0.26667,0.50222,0.32581,0.58532,0.18063,0.38564,0.20922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091635_4446.jpg,0.33984,0.84706,0.37891,0.73725,0.3724,0.51176,0.72656,0.8549,0.73958,0.71569,0.69271,0.4451,0.3138,0.75882,0.34635,0.67647,0.0,0.0,0.70833,0.7549,0.0,0.0,0.0,0.0,0.76042,0.24902,0.83464,0.63529,0.30664,0.21176,0.17969,0.22059,0.24609,0.38235,0.25195,0.44412,0.34146,0.41542,0.17246,0.40529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4632.jpg,0.33833,0.8525,0.38,0.755,0.37,0.6,0.68833,0.8525,0.7,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.8125,0.66833,0.73,0.0,0.0,0.695,0.37,0.81833,0.5975,0.325,0.3075,0.0,0.0,0.17667,0.2975,0.20667,0.3825,0.34208,0.39344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4697.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.68636,0.88479,0.0,0.0,0.0,0.0,0.4125,0.92512,0.51477,0.85023,0.64432,0.76267,0.62727,0.8894,0.0,0.0,0.40227,0.76037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553,0.85253,0.78712,0.86098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_4698.jpg,0.0,0.0,0.66116,0.80556,0.68802,0.58333,0.0,0.0,0.2624,0.83889,0.29959,0.68889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26653,0.50833,0.17975,0.78056,0.0,0.0,0.67562,0.30833,0.75413,0.32778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4705.jpg,0.27396,0.96654,0.30937,0.81853,0.30104,0.63578,0.86563,0.91506,0.84896,0.76448,0.78333,0.574,0.22656,0.92664,0.0,0.0,0.0,0.0,0.75,0.89961,0.0,0.0,0.0,0.0,0.77812,0.31918,0.79375,0.02317,0.23906,0.12548,0.0,0.0,0.07812,0.20978,0.10312,0.26384,0.17993,0.36854,0.08797,0.36463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_4718.jpg,0.705,0.765,0.0,0.0,0.0,0.0,0.41167,0.74667,0.0,0.0,0.0,0.0,0.69333,0.79667,0.65667,0.71333,0.68167,0.59,0.365,0.79667,0.31667,0.73333,0.37333,0.585,0.31833,0.48167,0.12833,0.41,0.0,0.0,0.76667,0.33333,0.88667,0.32,0.855,0.37833,0.0,0.0,0.78095,0.44892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_523.jpg,0.57796,0.7478,0.55108,0.67372,0.5578,0.52469,0.76882,0.65961,0.76075,0.57055,0.76344,0.4612,0.3414,0.7522,0.34543,0.66402,0.33669,0.49868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43011,0.31129,0.41734,0.35979,0.5812,0.3854,0.31577,0.39418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_542.jpg,0.25,0.9391,0.315,0.80769,0.3075,0.625,0.8925,0.96154,0.87,0.8141,0.7125,0.67308,0.0,0.0,0.0,0.0,0.0,0.0,0.8425,0.9391,0.8425,0.8109,0.0,0.0,0.73667,0.38462,0.67,0.00855,0.205,0.19017,0.0,0.0,0.04,0.13248,0.0875,0.25321,0.20291,0.35138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_658.jpg,0.82708,0.93975,0.76146,0.82786,0.72031,0.71714,0.0,0.0,0.0,0.0,0.0,0.0,0.20625,0.92879,0.25,0.80751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70938,0.36854,0.30833,0.40063,0.51562,0.52739,0.52344,0.61268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091635_758.jpg,0.77851,0.81714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71162,0.91905,0.64583,0.81143,0.65296,0.57714,0.36184,0.93286,0.34704,0.78857,0.24836,0.68143,0.1102,0.84,0.0773,0.90571,0.84211,0.08286,0.54112,0.22857,0.8114,0.19143,0.79057,0.3219,0.0,0.0,0.52389,0.28428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_782.jpg,0.804,0.71203,0.73,0.65186,0.704,0.56734,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.75645,0.596,0.66189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.67908,0.124,0.91117,0.78667,0.29895,0.56933,0.30372,0.65067,0.3639,0.66,0.4255,0.796,0.48567,0.554,0.46418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091635_873.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.80333,0.0,0.0,0.0,0.0,0.21875,0.85667,0.2925,0.70833,0.25625,0.49,0.17375,0.785,0.79875,0.26833,0.6775,0.29667,0.75167,0.31333,0.74583,0.41333,0.79,0.46909,0.6575,0.46167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_920.jpg,0.32523,0.84272,0.37847,0.75822,0.36343,0.57746,0.78704,0.86854,0.77546,0.74178,0.71296,0.5939,0.25694,0.83627,0.28993,0.73063,0.26736,0.57746,0.8559,0.84155,0.82986,0.72535,0.0,0.0,0.81481,0.42254,0.88426,0.6608,0.38889,0.35563,0.15625,0.35035,0.29167,0.31103,0.28588,0.38967,0.39379,0.41178,0.18047,0.40346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_938.jpg,0.24941,0.88889,0.29137,0.82981,0.28345,0.6649,0.78306,0.90653,0.79018,0.79189,0.72447,0.67593,0.0,0.0,0.0,0.0,0.0,0.0,0.7308,0.85979,0.0,0.0,0.0,0.0,0.71576,0.39771,0.81314,0.0776,0.20823,0.29453,0.0,0.0,0.07363,0.32451,0.0,0.0,0.17946,0.43994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091635_963.jpg,0.59333,0.90385,0.60333,0.7855,0.0,0.0,0.745,0.79586,0.0,0.0,0.67,0.61538,0.43444,0.86982,0.47167,0.76627,0.0,0.0,0.0,0.0,0.0,0.0,0.38833,0.65385,0.0,0.0,0.0,0.0,0.67167,0.23669,0.47167,0.24704,0.53778,0.28797,0.555,0.38018,0.69029,0.45667,0.48685,0.48209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091831_10576.jpg,0.57958,0.854,0.58559,0.738,0.62262,0.57733,0.75976,0.358,0.67117,0.307,0.68168,0.222,0.33133,0.864,0.37638,0.75667,0.42943,0.627,0.36186,0.358,0.0,0.0,0.39339,0.22,0.0,0.0,0.32583,0.128,0.59359,0.31133,0.42442,0.31533,0.4955,0.46733,0.51051,0.495,0.66263,0.33172,0.3628,0.31976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091831_10733.jpg,0.5119,0.88667,0.52381,0.776,0.54654,0.56733,0.81818,0.642,0.81277,0.50867,0.77597,0.253,0.20238,0.85133,0.23377,0.766,0.25162,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.68344,0.137,0.64123,0.539,0.55519,0.18467,0.27381,0.18267,0.33117,0.41667,0.36905,0.43133,0.52316,0.46347,0.27284,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_10822.jpg,0.566,0.86,0.548,0.72133,0.534,0.57867,0.612,0.85511,0.656,0.72667,0.0,0.0,0.0,0.0,0.419,0.70933,0.423,0.55467,0.612,0.85067,0.656,0.73067,0.633,0.50133,0.0,0.0,0.698,0.73067,0.462,0.21689,0.0,0.0,0.33533,0.26933,0.38,0.30044,0.4933,0.39653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_11177.jpg,0.25333,0.94222,0.358,0.876,0.537,0.61067,0.203,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.8,0.423,0.67867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.24444,0.0,0.0,0.31533,0.32089,0.34133,0.36444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091831_1182.jpg,0.78058,0.98326,0.76499,0.84301,0.77458,0.64658,0.34532,0.87649,0.33693,0.74926,0.32374,0.5625,0.48022,0.97433,0.47722,0.86533,0.48381,0.72433,0.03717,0.88839,0.08273,0.72917,0.1205,0.46205,0.13489,0.35938,0.20683,0.70312,0.79976,0.16741,0.41367,0.15848,0.71942,0.14732,0.66667,0.20089,0.90634,0.32205,0.34966,0.28791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_12653.jpg,0.55,0.80667,0.52867,0.752,0.532,0.67111,0.369,0.79733,0.342,0.744,0.368,0.65733,0.606,0.832,0.549,0.788,0.562,0.66133,0.308,0.85867,0.29733,0.77867,0.33867,0.63911,0.31867,0.48356,0.21667,0.30044,0.596,0.45867,0.0,0.0,0.476,0.512,0.514,0.524,0.5887,0.5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_12881.jpg,0.656,0.991,0.65778,0.93333,0.65244,0.73933,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.993,0.53778,0.93733,0.47822,0.75133,0.41244,0.906,0.404,0.827,0.40089,0.70067,0.0,0.0,0.23644,0.85933,0.65067,0.43267,0.47822,0.44667,0.584,0.61,0.58,0.646,0.751,0.56386,0.47855,0.57673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091831_13361.jpg,0.208,0.9,0.24,0.78,0.354,0.60533,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.884,0.08,0.77867,0.224,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.26933,0.638,0.18533,0.682,0.68667,0.0,0.0,0.0,0.0,0.44132,0.51215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_13566.jpg,0.36667,0.76089,0.394,0.68533,0.38533,0.49422,0.631,0.84133,0.653,0.69467,0.614,0.43067,0.373,0.75067,0.401,0.67733,0.4,0.48267,0.0,0.0,0.0,0.0,0.0,0.0,0.66467,0.28711,0.77733,0.70489,0.32733,0.17067,0.0,0.0,0.21133,0.18133,0.23133,0.22311,0.35116,0.22137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_1387.jpg,0.2451,0.91806,0.29202,0.82708,0.32458,0.61563,0.87675,0.89444,0.90966,0.77083,0.80672,0.60729,0.16527,0.89514,0.21954,0.82083,0.23109,0.61875,0.75,0.86181,0.0,0.0,0.71849,0.57639,0.84874,0.36528,0.77836,0.90104,0.25105,0.09271,0.14811,0.07604,0.16877,0.20417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_1563.jpg,0.30933,0.89333,0.35133,0.81422,0.338,0.51333,0.67067,0.93156,0.70267,0.79022,0.647,0.47333,0.39067,0.88711,0.41533,0.808,0.409,0.66133,0.75867,0.90844,0.77267,0.78489,0.719,0.476,0.69533,0.38578,0.728,0.89333,0.25267,0.20978,0.264,0.18,0.16,0.31378,0.188,0.332,0.24499,0.38773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091831_1565.jpg,0.46578,0.93,0.46933,0.79067,0.46844,0.56667,0.60089,0.80333,0.576,0.67267,0.58933,0.456,0.35733,0.90733,0.352,0.78333,0.336,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.209,0.268,0.246,0.37422,0.33133,0.37067,0.366,0.40868,0.36364,0.23456,0.34528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
