name,front_left_paw_x,front_left_paw_y,front_left_paw_v,front_left_knee_x,front_left_knee_y,front_left_knee_v,front_left_elbow_x,front_left_elbow_y,front_left_elbow_v,rear_left_paw_x,rear_left_paw_y,rear_left_paw_v,rear_left_knee_x,rear_left_knee_y,rear_left_knee_v,rear_left_elbow_x,rear_left_elbow_y,rear_left_elbow_v,front_right_paw_x,front_right_paw_y,front_right_paw_v,front_right_knee_x,front_right_knee_y,front_right_knee_v,front_right_elbow_x,front_right_elbow_y,front_right_elbow_v,rear_right_paw_x,rear_right_paw_y,rear_right_paw_v,rear_right_knee_x,rear_right_knee_y,rear_right_knee_v,rear_right_elbow_x,rear_right_elbow_y,rear_right_elbow_v,tail_start_x,tail_start_y,tail_start_v,tail_end_x,tail_end_y,tail_end_v,left_ear_base_x,left_ear_base_y,left_ear_base_v,right_ear_base_x,right_ear_base_y,right_ear_base_v,nose_x,nose_y,nose_v,chin_x,chin_y,chin_v,left_ear_tip_x,left_ear_tip_y,left_ear_tip_v,right_ear_tip_x,right_ear_tip_y,right_ear_tip_v,left_eye_x,left_eye_y,left_eye_v,right_eye_x,right_eye_y,right_eye_v,withers_x,withers_y,withers_v,throat_x,throat_y,throat_v,class
n02091244_4221.jpg,0.26157,0.96,2.0,0.30903,0.84909,2.0,0.28125,0.52545,2.0,0.91088,0.92727,2.0,0.92708,0.78667,2.0,0.74653,0.5,2.0,0.22222,0.93212,2.0,0.27083,0.83455,2.0,0.23438,0.48727,2.0,0.84375,0.89455,2.0,0.87037,0.7697,2.0,0.0,0.0,0.0,0.82176,0.42303,2.0,0.85417,0.58,2.0,0.1875,0.11879,2.0,0.13021,0.08727,2.0,0.04861,0.24848,2.0,0.07176,0.27636,2.0,0.16551,0.02788,2.0,0.08681,0.02727,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_4268.jpg,0.4359,0.92267,2.0,0.44006,0.808,2.0,0.44906,0.607,2.0,0.76369,0.78533,2.0,0.75953,0.664,2.0,0.67152,0.42733,2.0,0.24324,0.87933,2.0,0.28274,0.78333,2.0,0.30423,0.548,2.0,0.51836,0.74733,2.0,0.58628,0.65267,2.0,0.57935,0.41533,0.0,0.67637,0.34733,2.0,0.6833,0.29067,2.0,0.38115,0.17933,2.0,0.28621,0.16933,2.0,0.29938,0.28933,2.0,0.30284,0.312,2.0,0.42342,0.09333,2.0,0.26325,0.09775,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_4395.jpg,0.31217,0.87568,2.0,0.53086,0.67828,2.0,0.51146,0.48975,2.0,0.54674,0.89139,2.0,0.70312,0.88251,2.0,0.69606,0.71516,2.0,0.38624,0.83299,0.0,0.41917,0.70423,0.0,0.4321,0.60348,0.0,0.58907,0.82172,0.0,0.64374,0.78176,0.0,0.61023,0.70594,0.0,0.81188,0.84973,2.0,0.0,0.0,0.0,0.59083,0.1834,2.0,0.0,0.0,0.0,0.32804,0.21038,2.0,0.35332,0.29508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091244_440.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.68444,2.0,0.32222,0.52222,2.0,0.0,0.0,0.0,0.62889,0.76889,2.0,0.61037,0.58519,2.0,0.0,0.0,0.0,0.20444,0.70222,2.0,0.20148,0.4963,2.0,0.20741,0.40148,2.0,0.15407,0.15852,2.0,0.0,0.0,0.0,0.80593,0.22074,2.0,0.95704,0.37333,2.0,0.89185,0.40148,2.0,0.0,0.0,0.0,0.85185,0.14667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_443.jpg,0.49733,0.85326,2.0,0.50733,0.78912,2.0,0.496,0.64237,2.0,0.688,0.53839,2.0,0.68933,0.44509,2.0,0.64667,0.33333,2.0,0.43267,0.79689,2.0,0.44067,0.73761,2.0,0.423,0.63265,2.0,0.57533,0.49563,2.0,0.585,0.42274,2.0,0.0,0.0,0.0,0.62467,0.16035,2.0,0.70733,0.34597,2.0,0.43467,0.33528,2.0,0.362,0.36346,2.0,0.43933,0.51118,2.0,0.43067,0.52964,0.0,0.44247,0.20206,2.0,0.30542,0.28011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_448.jpg,0.85507,0.90963,2.0,0.80491,0.80667,2.0,0.79376,0.56815,2.0,0.54404,0.88148,2.0,0.50334,0.75222,2.0,0.51505,0.51444,2.0,0.63545,0.90556,2.0,0.63712,0.79333,2.0,0.64381,0.56667,2.0,0.30546,0.88074,2.0,0.29766,0.72963,2.0,0.35786,0.45111,2.0,0.36455,0.37889,0.0,0.37347,0.76296,2.0,0.74582,0.21778,2.0,0.60201,0.21185,2.0,0.63322,0.34,2.0,0.68339,0.36,2.0,0.78888,0.13753,2.0,0.54975,0.14738,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_486.jpg,0.26667,0.8751,2.0,0.32392,0.78329,2.0,0.30902,0.57486,2.0,0.83529,0.90488,2.0,0.87294,0.76592,2.0,0.74275,0.56741,2.0,0.27608,0.82961,2.0,0.36549,0.74855,2.0,0.36824,0.61166,2.0,0.75765,0.85029,2.0,0.80549,0.74524,2.0,0.0,0.0,0.0,0.80549,0.43672,2.0,0.94275,0.78825,2.0,0.20863,0.15054,2.0,0.16941,0.14268,2.0,0.05882,0.29694,2.0,0.11843,0.32093,2.0,0.17765,0.05831,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_487.jpg,0.65533,0.94076,2.0,0.64333,0.80321,2.0,0.571,0.69127,2.0,0.337,0.92319,2.0,0.32133,0.8012,2.0,0.387,0.64307,2.0,0.0,0.0,0.0,0.55733,0.91165,2.0,0.53,0.69478,2.0,0.193,0.91867,2.0,0.228,0.7741,2.0,0.30533,0.59438,2.0,0.0,0.0,0.0,0.567,0.40964,2.0,0.0,0.0,0.0,0.59133,0.32329,2.0,0.716,0.25602,2.0,0.704,0.36647,2.0,0.0,0.0,0.0,0.53074,0.27662,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_4879.jpg,0.44749,0.86867,2.0,0.46119,0.80467,2.0,0.4411,0.70867,2.0,0.26849,0.69533,2.0,0.27808,0.656,0.0,0.28767,0.619,0.0,0.37808,0.88133,2.0,0.36073,0.828,2.0,0.33516,0.72467,2.0,0.19817,0.84533,2.0,0.20365,0.764,2.0,0.22009,0.63067,2.0,0.21781,0.586,2.0,0.05114,0.70933,2.0,0.42922,0.58267,2.0,0.35434,0.57733,2.0,0.3863,0.65733,2.0,0.0,0.0,0.0,0.44784,0.52908,2.0,0.33461,0.52653,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_4948.jpg,0.68452,0.95469,2.0,0.66429,0.85922,2.0,0.69821,0.59951,2.0,0.18393,0.93204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65952,0.97411,2.0,0.61964,0.87136,2.0,0.63929,0.58738,2.0,0.0,0.0,0.0,0.1619,0.81715,2.0,0.27857,0.5178,2.0,0.24286,0.42233,2.0,0.2375,0.83981,2.0,0.79464,0.11893,2.0,0.72976,0.13916,2.0,0.8131,0.26052,2.0,0.8,0.28641,2.0,0.81399,0.03034,2.0,0.73831,0.03155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_497.jpg,0.44271,0.93359,2.0,0.44792,0.83008,2.0,0.44922,0.6582,2.0,0.76953,0.91992,2.0,0.73047,0.80273,2.0,0.65495,0.60352,2.0,0.42795,0.89974,2.0,0.42969,0.80729,2.0,0.42535,0.69401,2.0,0.64974,0.83984,2.0,0.65755,0.78711,2.0,0.60417,0.63867,2.0,0.0,0.0,0.0,0.64323,0.81901,2.0,0.42448,0.33854,2.0,0.41233,0.34245,2.0,0.44792,0.47005,2.0,0.4401,0.49609,2.0,0.45669,0.26758,2.0,0.38397,0.26215,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_4986.jpg,0.699,0.86988,2.0,0.65315,0.75,2.0,0.61728,0.60015,2.0,0.61552,0.83041,2.0,0.53616,0.7902,2.0,0.5973,0.71053,2.0,0.49559,0.92251,2.0,0.48971,0.77851,2.0,0.47972,0.60673,2.0,0.44092,0.8443,2.0,0.41799,0.74123,2.0,0.44885,0.65132,2.0,0.49295,0.7511,0.0,0.37801,0.79751,2.0,0.54027,0.1462,2.0,0.45444,0.15863,2.0,0.49912,0.32675,2.0,0.50617,0.36404,2.0,0.57391,0.01176,2.0,0.37813,0.03477,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091244_5038.jpg,0.67964,0.70421,2.0,0.56687,0.68864,2.0,0.55838,0.47527,2.0,0.72754,0.837,2.0,0.77844,0.71612,2.0,0.72555,0.47436,2.0,0.33333,0.68681,2.0,0.29641,0.54304,2.0,0.38174,0.49725,2.0,0.48204,0.82692,2.0,0.54491,0.71703,2.0,0.0,0.0,0.0,0.70758,0.2793,2.0,0.84531,0.23626,2.0,0.37625,0.12729,2.0,0.30539,0.10165,2.0,0.12176,0.29579,2.0,0.18363,0.33974,2.0,0.44363,0.04869,2.0,0.30611,0.04363,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5180.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.54719,0.67133,2.0,0.0,0.0,0.0,0.33886,0.964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17771,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04217,0.47533,2.0,0.0,0.0,0.0,0.32681,0.096,2.0,0.40512,0.186,2.0,0.12651,0.24,2.0,0.32129,0.51933,2.0,0.31175,0.556,2.0,0.44231,0.01302,2.0,0.10731,0.01234,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_530.jpg,0.30833,0.89521,2.0,0.32778,0.7984,2.0,0.3537,0.54391,2.0,0.79259,0.86627,2.0,0.78472,0.73503,2.0,0.68889,0.49002,2.0,0.20556,0.87924,2.0,0.24722,0.78543,2.0,0.26574,0.52196,2.0,0.61204,0.84331,2.0,0.63333,0.74152,2.0,0.575,0.52794,2.0,0.68889,0.36976,0.0,0.0,0.0,0.0,0.32222,0.16267,2.0,0.23148,0.10778,2.0,0.16944,0.17864,2.0,0.20741,0.21058,2.0,0.37537,0.11147,2.0,0.21157,0.0647,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5488.jpg,0.287,0.7608,2.0,0.372,0.7284,2.0,0.449,0.68827,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.7284,2.0,0.236,0.69907,2.0,0.382,0.65432,2.0,0.043,0.66358,2.0,0.143,0.65278,2.0,0.237,0.61883,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.66821,2.0,0.6,0.56944,2.0,0.631,0.71759,2.0,0.599,0.75309,2.0,0.78023,0.20874,2.0,0.63338,0.26769,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091244_5491.jpg,0.40889,0.94109,2.0,0.44222,0.85116,2.0,0.44593,0.56357,2.0,0.9437,0.87907,2.0,0.93556,0.73488,2.0,0.81259,0.48915,2.0,0.29926,0.8969,2.0,0.34889,0.82093,2.0,0.34593,0.55271,2.0,0.74593,0.81395,2.0,0.76741,0.66744,2.0,0.71037,0.51085,2.0,0.79667,0.36628,0.0,0.84222,0.71628,2.0,0.31259,0.20698,2.0,0.29,0.16512,2.0,0.15852,0.29457,2.0,0.20815,0.31473,2.0,0.3433,0.12586,2.0,0.2891,0.08948,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5517.jpg,0.32107,0.92503,2.0,0.35284,0.83333,2.0,0.32219,0.43641,2.0,0.79599,0.90897,2.0,0.80045,0.73494,2.0,0.7447,0.40295,2.0,0.3233,0.82062,2.0,0.33278,0.68072,0.0,0.32274,0.34337,0.0,0.74916,0.77242,2.0,0.0,0.0,0.0,0.73802,0.35207,0.0,0.80602,0.35074,2.0,0.92531,0.54217,2.0,0.17168,0.13253,2.0,0.19064,0.10241,2.0,0.0379,0.23025,2.0,0.06912,0.25703,2.0,0.1505,0.06827,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5571.jpg,0.374,0.764,2.0,0.351,0.69333,2.0,0.393,0.43733,0.0,0.113,0.704,2.0,0.074,0.57067,2.0,0.094,0.316,0.0,0.519,0.64533,2.0,0.547,0.61733,2.0,0.425,0.50133,2.0,0.228,0.70933,2.0,0.142,0.612,2.0,0.063,0.33733,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661,0.30533,2.0,0.676,0.348,2.0,0.735,0.47867,2.0,0.708,0.492,2.0,0.67124,0.20235,2.0,0.76108,0.31549,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_589.jpg,0.16333,0.95011,2.0,0.2025,0.81316,2.0,0.24333,0.52017,2.0,0.46417,0.68365,2.0,0.5725,0.60987,2.0,0.58667,0.25584,2.0,0.3325,0.73461,2.0,0.37083,0.63163,2.0,0.3825,0.51274,2.0,0.7,0.569,2.0,0.755,0.43312,2.0,0.0,0.0,0.0,0.73417,0.21338,2.0,0.95167,0.23142,2.0,0.08833,0.5828,2.0,0.0475,0.57856,2.0,0.07167,0.80149,2.0,0.10833,0.79087,2.0,0.02848,0.53863,2.0,0.00438,0.54379,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5895.jpg,0.574,0.49956,2.0,0.58933,0.45422,2.0,0.58933,0.35733,2.0,0.69867,0.46222,2.0,0.69867,0.40267,2.0,0.68867,0.30133,2.0,0.56533,0.46489,2.0,0.548,0.42489,2.0,0.56733,0.35822,2.0,0.63467,0.456,2.0,0.65,0.40978,2.0,0.0,0.0,0.0,0.696,0.27467,2.0,0.69933,0.26044,2.0,0.55933,0.22044,2.0,0.53,0.21956,2.0,0.54133,0.26844,2.0,0.54533,0.29067,2.0,0.569,0.18667,2.0,0.522,0.18667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_596.jpg,0.585,0.93325,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25067,0.90764,2.0,0.24933,0.80521,2.0,0.303,0.68892,2.0,0.56267,0.94039,2.0,0.54533,0.8707,2.0,0.532,0.6801,2.0,0.16267,0.93283,2.0,0.17133,0.8262,2.0,0.23867,0.64652,2.0,0.23867,0.54996,2.0,0.14267,0.64736,2.0,0.0,0.0,0.0,0.60733,0.39547,2.0,0.71,0.46935,2.0,0.682,0.48699,2.0,0.64986,0.31792,2.0,0.63327,0.31967,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_5989.jpg,0.43241,0.92008,2.0,0.46759,0.82545,2.0,0.46944,0.5531,2.0,0.79444,0.81546,2.0,0.825,0.68244,2.0,0.74537,0.43954,2.0,0.34722,0.92324,2.0,0.39444,0.8286,2.0,0.39537,0.58254,2.0,0.70833,0.83912,2.0,0.75185,0.71399,2.0,0.66852,0.45531,2.0,0.79028,0.35647,2.0,0.95556,0.54574,2.0,0.31111,0.13985,2.0,0.0,0.0,0.0,0.13056,0.21661,2.0,0.18148,0.29653,2.0,0.3744,0.16584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_6041.jpg,0.75971,0.85397,2.0,0.0,0.0,0.0,0.72629,0.47302,2.0,0.21048,0.86772,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75339,0.8746,2.0,0.70867,0.73492,2.0,0.69783,0.44127,2.0,0.20687,0.89206,2.0,0.0,0.0,0.0,0.28997,0.44603,2.0,0.21861,0.41164,2.0,0.12195,0.74497,2.0,0.7561,0.12593,2.0,0.71409,0.15556,2.0,0.8121,0.22116,2.0,0.80126,0.25397,2.0,0.79675,0.01905,2.0,0.7019,0.0254,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_61.jpg,0.50133,0.746,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,0.577,2.0,0.752,0.504,2.0,0.698,0.384,2.0,0.25533,0.734,2.0,0.286,0.64667,2.0,0.319,0.588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82867,0.29933,2.0,0.554,0.40333,2.0,0.38533,0.42933,2.0,0.59067,0.64067,2.0,0.0,0.0,0.0,0.62181,0.27714,2.0,0.32486,0.30261,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091244_678.jpg,0.559,0.918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68289,0.763,2.0,0.68732,0.594,2.0,0.66372,0.449,2.0,0.30088,0.887,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49853,0.739,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12094,0.211,2.0,0.54671,0.12133,2.0,0.43461,0.17067,2.0,0.6942,0.214,2.0,0.63717,0.28467,2.0,0.55114,0.08486,2.0,0.36035,0.09176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_716.jpg,0.85949,0.9228,2.0,0.83077,0.80745,2.0,0.84205,0.59764,2.0,0.42462,0.75477,2.0,0.39692,0.62807,2.0,0.45385,0.50681,2.0,0.74615,0.94823,2.0,0.70154,0.81335,2.0,0.68462,0.61853,2.0,0.25641,0.81199,2.0,0.26256,0.66939,2.0,0.33846,0.44414,2.0,0.28718,0.35422,2.0,0.05846,0.57221,2.0,0.0,0.0,0.0,0.70256,0.1317,2.0,0.5241,0.2852,2.0,0.55692,0.32016,2.0,0.7423,0.10197,2.0,0.65379,0.0637,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_746.jpg,0.498,0.732,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499,0.75467,2.0,0.468,0.704,2.0,0.464,0.608,2.0,0.29133,0.76889,2.0,0.25867,0.68978,2.0,0.28467,0.59289,2.0,0.24733,0.47378,2.0,0.2,0.69333,2.0,0.538,0.37867,2.0,0.48933,0.39378,2.0,0.55333,0.46311,2.0,0.529,0.46667,2.0,0.5545,0.33467,2.0,0.4859,0.36507,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_85.jpg,0.55145,0.82042,2.0,0.56376,0.72694,2.0,0.58725,0.6064,2.0,0.62304,0.7417,2.0,0.61633,0.67159,2.0,0.63087,0.60025,2.0,0.45749,0.83641,2.0,0.46085,0.74293,2.0,0.46868,0.6187,2.0,0.41834,0.70972,2.0,0.43624,0.64576,2.0,0.43289,0.57688,2.0,0.0,0.0,0.0,0.40828,0.46986,2.0,0.54027,0.23862,2.0,0.4698,0.26937,2.0,0.53803,0.42189,2.0,0.52685,0.43665,2.0,0.54195,0.15498,2.0,0.48734,0.16614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
n02091244_86.jpg,0.3254,0.83586,2.0,0.3458,0.74116,2.0,0.33673,0.5202,2.0,0.73923,0.82323,2.0,0.77551,0.69823,2.0,0.74263,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72619,0.75947,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80045,0.32071,2.0,0.88322,0.55303,2.0,0.24603,0.14646,2.0,0.24943,0.0947,2.0,0.08957,0.21843,2.0,0.15079,0.28535,2.0,0.21011,0.08066,2.0,0.19694,0.01752,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_873.jpg,0.28629,0.9619,2.0,0.3276,0.87048,2.0,0.32243,0.6254,2.0,0.90534,0.9454,2.0,0.90476,0.81587,2.0,0.81239,0.67905,2.0,0.2467,0.95238,2.0,0.28342,0.84444,2.0,0.24957,0.68286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81354,0.41651,2.0,0.81411,0.82095,2.0,0.19621,0.07873,2.0,0.09639,0.05524,2.0,0.10212,0.24317,2.0,0.13483,0.24825,2.0,0.19321,0.03013,2.0,0.10094,0.0261,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091244_879.jpg,0.579,0.75867,2.0,0.545,0.63733,2.0,0.524,0.50267,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.80133,2.0,0.409,0.676,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51533,0.16889,2.0,0.43533,0.20178,2.0,0.46333,0.31022,2.0,0.479,0.316,2.0,0.51552,0.13821,2.0,0.41389,0.14741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_1110.jpg,0.53,0.86792,2.0,0.50583,0.79515,2.0,0.49917,0.63971,2.0,0.23583,0.90117,2.0,0.18667,0.79695,2.0,0.2125,0.61995,2.0,0.62833,0.885,2.0,0.57333,0.77987,2.0,0.60083,0.60467,2.0,0.39333,0.89308,2.0,0.33667,0.78527,2.0,0.3525,0.62713,2.0,0.25333,0.30548,2.0,0.3275,0.26774,2.0,0.825,0.16532,2.0,0.77,0.15274,2.0,0.89583,0.34411,2.0,0.845,0.38634,2.0,0.84877,0.12717,2.0,0.80209,0.12027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_1144.jpg,0.373,0.86667,2.0,0.437,0.79383,2.0,0.0,0.0,0.0,0.818,0.72222,2.0,0.828,0.6358,2.0,0.807,0.5321,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.20412,2.0,0.746,0.11235,2.0,0.346,0.58272,2.0,0.162,0.55967,2.0,0.22333,0.86831,2.0,0.0,0.0,0.0,0.35374,0.50217,2.0,0.14636,0.49202,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_1213.jpg,0.844,0.59067,2.0,0.752,0.55733,2.0,0.697,0.488,2.0,0.231,0.768,2.0,0.211,0.648,2.0,0.0,0.0,0.0,0.629,0.84533,2.0,0.548,0.72267,2.0,0.459,0.60267,2.0,0.168,0.75867,2.0,0.133,0.644,2.0,0.229,0.48933,2.0,0.0,0.0,0.0,0.039,0.552,2.0,0.678,0.396,2.0,0.0,0.0,0.0,0.57933,0.62311,2.0,0.584,0.64267,2.0,0.70138,0.35106,2.0,0.50448,0.32216,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091467_1315.jpg,0.0,0.0,0.0,0.504,0.93345,2.0,0.556,0.66906,2.0,0.0,0.0,0.0,0.924,0.75719,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.90108,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836,0.23141,2.0,0.68667,0.18945,2.0,0.37067,0.16667,2.0,0.198,0.10971,2.0,0.14533,0.33693,2.0,0.236,0.44964,2.0,0.37872,0.05081,2.0,0.19573,0.03965,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_1330.jpg,0.69372,0.94538,2.0,0.67532,0.86835,2.0,0.70671,0.68627,2.0,0.32792,0.92227,2.0,0.29708,0.81513,2.0,0.36364,0.66807,2.0,0.64394,0.96078,2.0,0.62338,0.86415,2.0,0.65368,0.64566,2.0,0.20292,0.94328,2.0,0.20617,0.81513,2.0,0.26136,0.63655,2.0,0.28463,0.40616,2.0,0.43994,0.36134,2.0,0.77922,0.14986,2.0,0.75,0.21008,2.0,0.92316,0.22689,2.0,0.9145,0.30952,2.0,0.77354,0.09769,2.0,0.74443,0.11945,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_1406.jpg,0.2875,0.95638,2.0,0.3375,0.8736,2.0,0.3125,0.69911,2.0,0.91333,0.88143,2.0,0.94667,0.7651,2.0,0.87333,0.61074,2.0,0.2525,0.77013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625,0.28859,2.0,0.6925,0.22315,2.0,0.24917,0.34564,2.0,0.085,0.30761,2.0,0.14333,0.68009,2.0,0.17125,0.69128,0.0,0.26685,0.323,2.0,0.02928,0.28534,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
n02091467_141.jpg,0.17933,0.80622,2.0,0.31067,0.736,2.0,0.40533,0.68444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,0.456,2.0,0.0,0.0,0.0,0.46733,0.37778,2.0,0.398,0.30489,2.0,0.29067,0.51022,2.0,0.277,0.592,2.0,0.50514,0.33994,2.0,0.41509,0.25939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
n02091467_1491.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.652,2.0,0.809,0.592,2.0,0.0,0.0,0.0,0.25,0.92267,2.0,0.348,0.78533,2.0,0.388,0.66533,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.31822,2.0,0.427,0.36,2.0,0.514,0.62756,2.0,0.0,0.0,0.0,0.65042,0.2112,2.0,0.36993,0.23518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
